"1593434126","1593434126","PUB","DE","Germany","Hessen","Bad Homburg vor der Hohe","GHOSTnet GmbH","ghostnet.de","DCH",,
"1542802578","1542802578","PUB","UA","Ukraine","Lvivska oblast","L'viv","PC Astra-Net","astra.in.ua","ISP",,
"3315678247","3315678247","PUB","EG","Egypt","Al Qalyubiyah","Al Khankah","Link Egypt","link.com.eg","ISP",,
"3006595924","3006595924","PUB","DO","Dominican Republic","Monte Cristi","Castanuelas","Compania Dominicana de Telefonos C. Por A. - Codetel","claro.com.do","ISP/MOB",,
"1333234280","1333234280","PUB","RO","Romania","Salaj","Hereclean","RCS & RDS S.A.","rcs-rds.ro","ISP/MOB",,
"3357078613","3357078613","PUB","AR","Argentina","La Pampa","Intendente Alvear","JSNet S.A.","jsnet.com.ar","ISP",,
"1841872632","1841872632","PUB","YE","Yemen","Hadramawt","Sana'","YemenNet","yemen.net.ye","ISP",,
"2342660332","2342660332","PUB","SG","Singapore","Singapore","Singapore","Linode LLC","linode.com","DCH",,
"3031925256","3031925256","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Triple T Internet PCL","triplet.co.th","ISP",,
"1023852518","1023852518","PUB","MY","Malaysia","Selangor","Shah Alam","TT Dotcom Sdn Bhd","time.net.my","ISP",,
"623706035","623706036","PUB","US","United States","California","Los Angeles","Atex LLC","atex.ru","DCH",,
"2108044206","2108044206","PUB","ID","Indonesia","Jawa Barat","Bekasi","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1742441989","1742441990","PUB","IN","India","Haryana","Gurgaon","AXN Telecom","axntechnologies.in","ISP",,
"608440299","608440299","PUB","ID","Indonesia","Riau","Dumai","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"3176897160","3176897160","PUB","BR","Brazil","Espirito Santo","Sao Mateus","Coelho e Barra Internet e TV Por Assinatura Ltda","supernetes.tv.br","ISP",,
"1635749908","1635749908","PUB","US","United States","Pennsylvania","State College","CenturyLink Communications LLC","centurylink.com","ISP",,
"3031927420","3031927420","PUB","TH","Thailand","Pathum Thani","Khlong Luang","Triple T Internet PCL","triplet.co.th","ISP",,
"1204865174","1204865174","PUB","US","United States","Florida","Cape Coral","CenturyLink Communications LLC","centurylink.com","ISP",,
"2063015205","2063015205","PUB","CN","China","Zhejiang","Ningbo","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"2937087556","2937087556","PUB","CN","China","Jilin","Jilin","China Unicom Jilin Province Network","chinaunicom.com","ISP/MOB",,
"3027650988","3027650988","PUB","CN","China","Jiangsu","Zhenjiang","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"1572035083","1572035083","PUB","CZ","Czech Republic","Praha, Hlavni mesto","Prague","Transit Telecom LLC","p3.ru","DCH",
"1899314485","1899314486","PUB","TH","Thailand","Rayong","Rayong","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"1709970747","1709970748","PUB","CN","China","Beijing","Beijing","Beijing Sankuai Technology Co. Ltd.","meituan.com","COM",,
"2868314314","2868314314","PUB","CO","Colombia","Narino","Funes","IP Technologies S.A.S.","internexa.com","ISP",,
"827528599","827528599","PUB","CN","China","Jiangsu","Yancheng","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"1942755669","1942755669","PUB","CN","China","Zhejiang","Hangzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"3112094830","3112094830","PUB","IT","Italy","Liguria","Boissano","Rocket Way","rocketway.it","DCH",,
"1998343556","1998343556","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH",,
"3108086081","3108086081","PUB","LV","Latvia","Incukalna novads","Vangazi","Latvijas Mobilais Telefons SIA","lmt.lv","MOB",,
"1596369091","1596369092","PUB","IR","Iran, Islamic Republic of","Tehran","Tehran","Fanava Group","fanava.ir","DCH",
"2871611478","2871611478","PUB","CN","China","Hubei","Huanggang","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"2825341143","2825341144","PUB","US","United States","Colorado","Durango","CenturyLink Communications LLC","centurylink.com","ISP",,
"3173103134","3173103134","PUB","BR","Brazil","Sao Paulo","Sao Paulo","Claro S.A.","claro.com.br","MOB",,
"3031894337","3031894337","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Triple T Internet PCL","triplet.co.th","ISP",,
"1899319741","1899319741","PUB","TH","Thailand","Narathiwat","Rueso","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"1652391916","1652391916","PUB","US","United States","Wisconsin","Park Falls","CenturyLink Communications LLC","centurylink.com","ISP",,
"3135236040","3135236040","PUB","BR","Brazil","Rio Grande do Sul","Porto Alegre","Claro S.A.","claro.com.br","MOB",,
"3059129174","3059129174","PUB","CN","China","Jiangxi","Jingdezhen","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"2869807554","2869807554","PUB","CN","China","Henan","Hebi","Henan Telecom Corporation","chinatelecom.com.cn","ISP",,
"2321642382","2321642382","PUB","BR","Brazil","Minas Gerais","Recreio","Reyvi Internet Ltda","reyvi.com.br","ISP",,
"2978306294","2978306294","PUB","BR","Brazil","Distrito Federal","Brasilia","Vivo S.A.","vivo.com.br","ISP/MOB",,
"3080672767","3080672767","PUB","CN","China","Zhejiang","Hangzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"3087098196","3087098196","PUB","US","United States","Indiana","Wolcottville","CenturyLink Communications LLC","centurylink.com","ISP",,
"2107998082","2107998082","PUB","ID","Indonesia","Gorontalo","Limboto","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1760303025","1760303025","PUB","US","United States","New Jersey","Clifton","DigitalOcean LLC","digitalocean.com","DCH",,
"584030514","584030514","PUB","US","United States","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH",,
"1768970610","1768970610","PUB","NG","Nigeria","Lagos","Lagos","Airtel Networks Limited","airtel.com","ISP/MOB",,
"3584604335","3584604335","PUB","CZ","Czech Republic","Stredocesky kraj","Mlada Boleslav","Dragon Internet a.s.","dragon.cz","ISP",,
"2107973143","2107973143","PUB","ID","Indonesia","Aceh","Bireun","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"992619302","992619302","PUB","CN","China","Guangdong","Guangzhou","ChinaNet Guangdong Province Network","chinatelecom.com.cn","ISP/MOB",,
"1873915838","1873915838","PUB","CN","China","Hubei","Suizhou","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"1430902417","1430902417","PUB","GR","Greece","Kriti","Panormos","Otenet","otenet.gr","ISP/MOB",,
"3060823725","3060823725","PUB","CN","China","Henan","Zhoukou","China Unicom Henan Province Network","chinaunicom.com","ISP/MOB",,
"1474626550","1474626550","PUB","HU","Hungary","Budapest","Budapest","WLA Interservices Ltd.","wla.hu","DCH",,
"86161210","86161210","PUB","UA","Ukraine","Kharkivska oblast","Kharkiv","ITL LLC","itl.ua","ISP",,
"2332368266","2332368268","PUB","IN","India","Maharashtra","Neral","Web World","-","COM",,
"1861421554","1861421554","PUB","CN","China","Hebei","Tangshan","China Unicom Hebei Province Network","chinaunicom.com","ISP/MOB",,
"1701624072","1701624072","PUB","TH","Thailand","Ratchaburi","Suan Phueng","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"314373616","314373616","PUB","US","United States","Ohio","Columbus","Amazon Technologies Inc.","amazon.com","DCH",,
"691858108","691858108","PUB","KE","Kenya","Mombasa","Mombasa","Liquid Telecommunications Operations Limited","liquidtelecom.com","ISP",,
"3577445510","3577445510","PUB","US","United States","Ohio","Delaware","Andrejs Guba","private.lv","DCH",,
"248478740","248478740","PUB","TH","Thailand","Samut Sakhon","Samut Sakhon","Triple T Internet PCL","triplet.co.th","ISP",,
"1951035970","1951035970","PUB","IN","India","Maharashtra","Mumbai","Hathway Cable and Datacom Limited","hathway.com","ISP",,
"1332358436","1332358436","PUB","AL","Albania","Tirane","Tirana","Albtelecom Sh.a.","albtelecom.al","MOB",,
"1157263998","1157263998","PUB","US","United States","Illinois","Oak Lawn","AT&T Corp.","att.com","ISP/MOB",,
"2056261328","2056261328","PUB","BD","Bangladesh","Dhaka","Dhaka","Internet Service Provider","vsnl.net.in","ISP",,
"993311331","993311331","PUB","CN","China","Jiangxi","Nanchang","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"1850584010","1850584010","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","CAT Telecom Public Company Ltd","cattelecom.com","ISP/MOB",,
"745472365","745472365","PUB","US","United States","California","San Diego","Amateur Radio Digital Communications","ampr.org","ORG",,
"2104383659","2104383659","PUB","CN","China","Zhejiang","Wenzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"1307670893","1307670893","PUB","ES","Spain","Andalucia","Chiclana de la Frontera","Epresa Energia SA","epresa.com","COM",,
"3054749396","3054749396","PUB","SG","Singapore","Singapore","Singapore","StarHub Internet Pte Ltd","starhub.com","ISP",,
"1998415350","1998415350","PUB","CN","China","Beijing","Beijing","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH",,
"1383262185","1383262185","PUB","RU","Russian Federation","Saratovskaya oblast'","Saratov","Saratov Digital Phone Network ltd","scts.ru","ISP",,
"16960109","16960110","PUB","TH","Thailand","Uttaradit","Uttaradit","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"2833543609","2833543610","PUB","BR","Brazil","Espirito Santo","Afonso Claudio","PKNET Provedor de Acesso a Internet Ltda - ME","-","COM",,
"3135330360","3135330360","PUB","BR","Brazil","Ceara","Morada Nova","Arenanet Tel Com e Serv em Inf Ltda","provedorarenanet.com.br","ISP",,
"3035951150","3035951150","PUB","ID","Indonesia","Jawa Barat","Bekasi","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"760046313","760046313","PUB","US","United States","New York","New York City","Vultr Holdings LLC","vultr.com","DCH",,
"1158560998","1158560998","PUB","US","United States","Michigan","Dearborn","WideOpenWest Michigan","wideopenwest.com","ISP",,
"310572404","310572404","PUB","GB","United Kingdom","England","London","Amazon Data Services UK","amazon.com","DCH",,
"922242963","922242963","PUB","JP","Japan","Tokyo","Tokyo","Amazon.com Inc.","amazon.com","DCH",,
"3070065018","3070065018","PUB","ID","Indonesia","Jakarta Raya","Jakarta","Biznet ISP","biz.net.id","ISP",,
"2104535278","2104535278","PUB","CN","China","Zhejiang","Jinhua","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"584777326","584777326","PUB","US","United States","Oregon","Portland","Amazon Technologies Inc.","amazon.com","DCH",,
"1730827566","1730827566","PUB","IN","India","Karnataka","Kolar","E-Infrastructure and Entertainment India Pvt. Ltd","edigital.co.in","ISP",,
"3040996538","3040996538","PUB","PE","Peru","Lima","Lima","Telefonica del Peru S.A.A.","telefonica.com.pe","ISP/MOB",,
"785948692","785948692","PUB","BY","Belarus","Minskaya voblasts'","Minsk","Mobile Telesystems JLLC","mts.by","ISP/MOB",,
"3415632700","3415632700","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Reserved for Broadband Plus","inet.co.th","ISP",,
"1806620950","1806620950","PUB","US","United States","New York","Buffalo","Virtual Machine Solutions LLC","virmach.com","DCH",,
"1194400891","1194400891","PUB","US","United States","Florida","Ocala","CenturyLink Communications LLC","centurylink.com","ISP",,
"1967531988","1967531988","PUB","CN","China","Anhui","Chizhou","ChinaNet Anhui Province Network","chinatelecom.com.cn","ISP/MOB",,
"1854510241","1854510241","PUB","ID","Indonesia","Bengkulu","Bengkulu","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1781847017","1781847017","PUB","CN","China","Beijing","Beijing","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH",,
"1741579297","1741579297","PUB","IN","India","Haryana","Gurgaon","NetMan Data Services","axntechnologies.in","ISP",,
"1743247677","1743247677","PUB","IN","India","Tamil Nadu","Chennai","Limras Eronet Broadband Service Private Limited","blss.in","ISP",,
"1884652062","1884652062","PUB","CN","China","Jiangsu","Nantong","China Unicom Jiangsu Province Network","chinaunicom.com","ISP/MOB",,
"2960941250","2960941253","PUB","AM","Armenia","Kotayk'","Abovyan","Hachn ISP Ltd.","hachn.am","ISP",,
"1950272777","1950272777","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH",,
"737862078","737862078","PUB","PH","Philippines","National Capital Region","Muntinlupa","Pipol Broadband and Telecommunications Corporation","pipolbroadband.com","ISP",,
"3099349374","3099349374","PUB","US","United States","Louisiana","Baton Rouge","Cox Communications","cox.com","ISP",,
"2970969477","2970969477","PUB","BR","Brazil","Ceara","Camocim","Cyber Info Provedor de Acesso Ltda ME","cyberinfo.net.br","ISP",,
"3036293258","3036293258","PUB","ID","Indonesia","Jakarta Raya","Jakarta","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"2104257110","2104257110","PUB","CN","China","Zhejiang","Wenzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"3279674496","3279674496","PUB","NL","Netherlands","Drenthe","Meppel","ITL-Bulgaria Ltd.","itldc.com","DCH",,
"2871467437","2871467437","PUB","CN","China","Guangxi","Baise","China Unicom Guangxi Province Network","chinaunicom.com","ISP/MOB",,
"1589096517","1589096517","PUB","IR","Iran, Islamic Republic of","Qom","Qom","Aria Shatel Company Ltd","shatel.ir","ISP",
"3031410790","3031410790","PUB","CN","China","Shanghai","Shanghai","ChinaNet Shanghai Province Network","chinatelecom.com.cn","ISP/MOB",,
"1878871363","1878871363","PUB","TW","Taiwan, Province of China","Taipei","Taipei","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB",
"2011903345","2011903345","PUB","IN","India","Telangana","Hyderabad","Vainavi Industries Ltd.","vainavi.net","ISP",,
"3280522887","3280522887","PUB","PL","Poland","Wielkopolskie","Rawicz","Connected by Exatel S.A.","exatel.pl","DCH",,
"3027640339","3027640340","PUB","CN","China","Jiangsu","Zhenjiang","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"827310810","827310810","PUB","CN","China","Jiangsu","Nantong","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"3557355583","3557355584","PUB","NL","Netherlands","Zuid-Holland","Naaldwijk","WorldStream B.V.","worldstream.nl","DCH",,
"3056950759","3056950760","PUB","TH","Thailand","Samut Prakan","Ban Bang Bo","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"1903096985","1903096985","PUB","CN","China","Guangdong","Shenzhen","ChinaNet Guangdong Province Network","chinatelecom.com.cn","ISP/MOB",,
"3489029250","3489029250","PUB","US","United States","New York","New York City","Vultr Holdings LLC","vultr.com","DCH",,
"993629656","993629656","PUB","CN","China","Fujian","Xiamen","ChinaNet Fujian Province Network","chinatelecom.com.cn","ISP/MOB",,
"1967207355","1967207355","PUB","CN","China","Anhui","Bengbu","ChinaNet Anhui Province Network","chinatelecom.com.cn","ISP/MOB",,
"769918712","769918713","PUB","BR","Brazil","Pernambuco","Tupanatinga","DNET Tecnologia","dnettecnologia.com.br","ISP",,
"89000008","89000008","PUB","IR","Iran, Islamic Republic of","Khorasan-e Razavi","Mashhad","Pars Online PJS","parsonline.net","ISP",
"2096672080","2096672080","PUB","KH","Cambodia","Phnom Penh","Phnom Penh","Cogetel Online","online.com.kh","ISP",,
"1915220962","1915220962","PUB","TW","Taiwan, Province of China","Kaohsiung","Kaohsiung","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB",
"2936663212","2936663212","PUB","CN","China","Hunan","Changsha","ChinaNet Hunan Province Network","chinatelecom.com.cn","ISP/MOB",,
"1988628464","1988628464","PUB","ID","Indonesia","Jakarta Raya","Jakarta","PT. Broadband Multimedia TBK","fast.net.id","ISP",,
"2852082318","2852082318","PUB","BW","Botswana","South East","Gaborone","Cenemedia ISP Dynamically Assigned","concerotel.com","COM",,
"3090725202","3090725202","PUB","US","United States","Kentucky","Danville","Charter Communications Inc","spectrum.com","ISP",,
"1393872672","1393872672","PUB","PL","Poland","Wielkopolskie","Poznan","Orange Polska Spolka Akcyjna","orange.pl","ISP/MOB",,
"1539905224","1539905224","PUB","CZ","Czech Republic","Praha, Hlavni mesto","Prague","ALFA TELECOM s.r.o.","alfatelecom.cz","ISP",
"1501939626","1501939626","PUB","HU","Hungary","Fejer","Dunaujvaros","UPC Magyarorszag Kft.","upc.hu","ISP/MOB",,
"3367318316","3367318316","PUB","BR","Brazil","Goias","Jatai","Brasil Telecom S.A.","brasiltelecom.net.br","ISP/MOB",,
"3107590753","3107590753","PUB","IE","Ireland","Dublin","Dublin","Model Telecom Ltd","modeltele.com","ISP",,
"3393084827","3393084827","PUB","IN","India","Karnataka","Bangalore","Using in Bangalore Customer","cityonlines.com","DCH",,
"2365227461","2365227462","PUB","CN","China","Shandong","Laiwu","ChinaNet Shandong Province Network","chinatelecom.com.cn","ISP/MOB",,
"2074189220","2074189220","PUB","CN","China","Henan","Xuchang","ChinaNet Henan Province Network","chinatelecom.com.cn","ISP/MOB",,
"29771863","29771863","PUB","CN","China","Henan","Jiyuan","Henan Telecom Corporation","chinatelecom.com.cn","ISP",,
"2979989971","2979989971","PUB","BR","Brazil","Alagoas","Maceio","Vivo S.A.","vivo.com.br","ISP/MOB",,
"3201160910","3201160910","PUB","VE","Venezuela, Bolivarian Republic of","Yaracuy","Yaritagua","CANTV Servicios Venezuela","cantv.net","ISP",
"1275552749","1275552749","PUB","US","United States","Arkansas","Little Rock","CenturyLink Communications LLC","centurylink.com","ISP",,
"1603967138","1603967138","PUB","RU","Russian Federation","Moskovskaya oblast'","Voskresensk","Production co-operative Economic-legal laboratory","fetr.org","ORG",,
"1740826923","1740826923","PUB","IN","India","Odisha","Bhubaneshwar","Jetspot Networks Private Limited","jetspotnetworks.in","ISP",,
"2342659624","2342659624","PUB","SG","Singapore","Singapore","Singapore","Linode LLC","linode.com","DCH",,
"1412725977","1412725977","PUB","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","JSC ER-Telecom Holding","ertelecom.ru","ISP",,
"2112325115","2112325115","PUB","TW","Taiwan, Province of China","Taipei","Taipei","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB",
"3264215879","3264215880","PUB","HU","Hungary","Szabolcs-Szatmar-Bereg","Nyiregyhaza","Invitech ICT Services Kft.","invitel.net","ISP",,
"1854489527","1854489527","PUB","ID","Indonesia","Sumatera Barat","Padang","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1728692121","1728692122","PUB","KH","Cambodia","Siem Reab","Siemreab","Ezecom Limited","ezecom.com.kh","ISP",,
"3079453798","3079453798","PUB","CN","China","Zhejiang","Jiaxing","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"3179278278","3179278278","PUB","BR","Brazil","Parana","Londrina","Prturbo Internet Wirelless EPP Ltda","prturbo.net","ISP",,
"778196687","778196687","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro","ISP Fregat Ltd.","fregat.net","ISP",,
"1570481193","1570481193","PUB","BG","Bulgaria","Sofia","Elin Pelin","Bulsatcom EAD","bulsat.com","ISP",,
"3000574481","3000574481","PUB","PL","Poland","Pomorskie","Slupsk","Reyu.com Rafal Reinert","reyu.net.pl","ISP",,
"3134324841","3134324841","PUB","BR","Brazil","Sao Paulo","Orlandia","Algar Telecom S/A","ctbctelecom.com.br","ISP/MOB",,
"1434730543","1434730543","PUB","AZ","Azerbaijan","Baki","Baku","Delta Telecom Ltd","delta-telecom.net","ISP",,
"759117924","759117924","PUB","US","United States","New Jersey","Matawan","Vultr Holdings LLC","vultr.com","DCH",,
"3286983196","3286983196","PUB","ES","Spain","Catalunya","Malgrat de Mar","Law and Leisure S.L.","telefonica.com","COM",,
"1934967907","1934967907","PUB","ID","Indonesia","Jawa Barat","Caringin","PT Artha Telekomindo","scbd.net.id","ISP",,
"1867322723","1867322723","PUB","CN","China","Jiangxi","Jiujiang","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"3321209171","3321209171","PUB","ZA","South Africa","Gauteng","Johannesburg","Vox Telecom Ltd","voxtelecom.co.za","ISP",,
"1673727537","1673727537","PUB","US","United States","Louisiana","Opelousas","CenturyLink Communications LLC","centurylink.com","ISP",,
"3196988500","3196988500","PUB","VE","Venezuela, Bolivarian Republic of","Aragua","La Victoria","Corporacion Telemic C.A.","inter.com.ve","ISP",
"1884663183","1884663183","PUB","CN","China","Jiangsu","Nanjing","China Unicom Jiangsu Province Network","chinaunicom.com","ISP/MOB",,
"1347307888","1347307888","PUB","AL","Albania","Tirane","Tirana","ABCOM Shpk","abcom-al.com","ISP",,
"2959203560","2959203560","PUB","RU","Russian Federation","Krasnodarskiy kray","Kropotkin","LTD Objedinennaja Setevaja Kompanija","osknet.ru","ISP",,
"3310895760","3310895760","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data (Pty) Ltd - Optinet","dimensiondata.com","DCH",,
"608724488","608724488","PUB","ID","Indonesia","Banten","Pandeglang","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"2588510653","2588510653","PUB","ZA","South Africa","Gauteng","Johannesburg","Triponza Trading 376 CC","bsit.co.za","DCH",,
"622550157","622550157","PUB","IR","Iran, Islamic Republic of","Gilan","Astaneh-ye Ashrafiyeh","Pars Online PJS","parsonline.net","ISP",
"1205469527","1205469527","PUB","US","United States","Colorado","Broomfield","CenturyLink Communications LLC","centurylink.com","ISP",,
"912124075","912124075","PUB","DE","Germany","Hessen","Frankfurt am Main","A100 ROW GmbH","amazon.com","DCH",,
"3112271529","3112271529","PUB","IR","Iran, Islamic Republic of","Tehran","Tehran","Abr Tose Eh Darya Group Company PJSC","divocationarran.com","COM",
"2857599095","2857599095","PUB","BR","Brazil","Mato Grosso","Tabapora","Palma Comercio de Materiais de Informatica Eireli","icase.com.br","ISP",,
"2591438040","2591438040","PUB","NG","Nigeria","Lagos","Lagos","Spectranet Limited","spectranet.com.ng","ISP/MOB",,
"1729612338","1729612338","PUB","ID","Indonesia","Bali","Klungkung","PT. Varnion Technology Semesta","varnion.com","ISP",,
"2997018232","2997018232","PUB","DE","Germany","Hessen","Frankfurt am Main","LeaseWeb Deutschland GmbH","leaseweb.com","DCH",,
"3104134497","3104134498","PUB","ES","Spain","Andalucia","Manilva","Free Technologies Excom S.L.","excom.es","ISP",,
"1054451949","1054451949","PUB","RU","Russian Federation","Moskva","Moscow","Invest Mobile LLC","gold-telecom.ru","ISP",,
"1159251358","1159251358","PUB","PR","Puerto Rico","Penuelas","Penuelas","TLD of Puerto Rico","tld.net","ISP",,
"2972364082","2972364082","PUB","BR","Brazil","Ceara","Fortaleza","Vivo S.A.","vivo.com.br","ISP/MOB",,
"1968961766","1968961766","PUB","CN","China","Jiangsu","Yangzhou","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"3172634293","3172634293","PUB","BR","Brazil","Santa Catarina","Florianopolis","Vivo S.A.","vivo.com.br","ISP/MOB",,
"2992451835","2992451835","PUB","UA","Ukraine","Vinnytska oblast","Vinnytsya","PJSC Ukrtelecom","utel.ua","ISP/MOB",,
"3703213927","3703213927","PUB","CN","China","Zhejiang","Wenzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"1746671622","1746671622","PUB","US","United States","California","San Francisco","CloudFlare Inc.","cloudflare.com","CDN",,
"795445882","795445882","PUB","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH",,
"795434403","795434404","PUB","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH",,
"1369937369","1369937369","PUB","NO","Norway","Hordaland","Leirvik","Lyse Tele Residential Customer Linknets","lyse.net","ISP",,
"1697888602","1697888602","PUB","TH","Thailand","Amnat Charoen","Chanuman","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"608469686","608469686","PUB","ID","Indonesia","Sumatera Utara","Saribudolok","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"860692736","860692736","PUB","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com","DCH",,
"86552543","86552544","PUB","ES","Spain","Andalucia","Roquetas de Mar","Vodafone Ono S.A.","ono.es","ISP/MOB",,
"1835608103","1835608103","PUB","CZ","Czech Republic","Jihomoravsky kraj","Ivancice","FTTH Ivancice","aldorf.cz","COM",,
"1332616226","1332616226","PUB","UA","Ukraine","Kyiv","Kiev","ATOMOHOST LLC","atomohost.com","DCH",,
"2945268984","2945268984","PUB","MY","Malaysia","Sabah","Kota Kinabalu","Telekom Malaysia Berhad","tm.net.my","ISP",,
"3201152025","3201152025","PUB","VE","Venezuela, Bolivarian Republic of","Distrito Capital","Caracas","CANTV Servicios Venezuela","cantv.net","ISP",
"1596369390","1596369390","PUB","IR","Iran, Islamic Republic of","Tehran","Tehran","Fanava Group","fanava.ir","DCH",
"3048292633","3048292633","PUB","US","United States","New York","New York City","My Tech BZ","my-tec.bz","DCH",,
"1425506892","1425506892","PUB","NO","Norway","Sor-Trondelag","Fillan","Breiband.no AS","directconnect.no","ISP",,
"36124620","36124620","PUB","IT","Italy","Lombardia","Milan","Vodafone Italia S.p.A.","vodafone.it","ISP/MOB",,
"2098768772","2098768772","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"1410662712","1410662712","PUB","HU","Hungary","Budapest","Budapest","WLA Interservices Ltd.","wla.hu","DCH",,
"1446884973","1446884973","PUB","CZ","Czech Republic","Pardubicky kraj","Vysoke Myto","PODA a.s.","poda.cz","ISP",,
"993568880","993568880","PUB","CN","China","Fujian","Fuzhou","ChinaNet Fujian Province Network","chinatelecom.com.cn","ISP/MOB",,
"993932384","993932384","PUB","CN","China","Jiangxi","Pingxiang","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"700940579","700940579","PUB","EG","Egypt","Qina","Dishna","Nile Online","nile-online.net","ISP",,
"1883480655","1883480655","PUB","CN","China","Hainan","Haikou","ChinaNet Hainan Province Network","chinatelecom.com.cn","ISP/MOB",,
"1425521060","1425521060","PUB","NO","Norway","Akershus","Nesoddtangen","Breiband.no AS","directconnect.no","ISP",,
"3528398155","3528398155","PUB","AU","Australia","New South Wales","Bonville","Wholesale Internet Provider","apcs.com.au","COM",,
"3203391382","3203391382","PUB","PE","Peru","Lima","Barranca","TDP Erx","telefonica.com.pe","ISP",,
"1939219009","1939219009","PUB","CN","China","Jiangxi","Ganzhou","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"401496724","401496724","PUB","US","United States","Washington","Seattle","Hostwinds LLC.","hostwinds.com","DCH",,
"3480646927","3480646927","PUB","US","United States","Wisconsin","La Crosse","CenturyLink Communications LLC","centurylink.com","ISP",,
"2973962209","2973962209","PUB","BR","Brazil","Minas Gerais","Belo Horizonte","Oliveira e Andrade Informatica Ltda","ig.com.br","ISP",,
"2992440887","2992440888","PUB","UA","Ukraine","Donetska oblast","Kurakhovo","PJSC Ukrtelecom","utel.ua","ISP/MOB",,
"2104390326","2104390326","PUB","CN","China","Zhejiang","Wenzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"1836900570","1836900570","PUB","RU","Russian Federation","Samarskaya oblast'","Samara","LLC SIP NIS","samaralan.ru","ISP",,
"3225790003","3225790003","PUB","US","United States","Oklahoma","Crescent","Sidelines Subway","atlinkservices.com","COM",,
